,artist_name,track_name,track_id,track_popularity,artist_id,artist_popularity,artist_genres,artist_followers
633,James Hype,Ferrari,4zN21mbAuaD0WqtmaTZZeP,88,43BxCL6t4c73BQnIJtry5v,72,"['deep groove house', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']",156804
634,HOT RIDE the LEGEND,"2022 (New Year, New Me). - Radio Mix",7Ataiuapd2xueLvT4340UY,0,59o2tqbqin7TeTuc99O8tD,0,[],6
635,Camila Cabello,Bam Bam (feat. Ed Sheeran),2DB4DdfCFMw1iaR6JaR03a,85,4nDoRrQiYLoBzwC5BhVJzF,83,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",27396800
636,Rajesh kothali,New year 2022 hit song sad song,1cgKxgJNK87djV3pc0FnfH,0,1MBAg2hafvnMf8sioiMxYy,0,[],6
637,Lizzo,2 Be Loved (Am I Ready),2rmwqU7yzTvzkiaRV53DpT,74,56oDRnqbIiwx4mymNEv7dS,81,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']",4819110
638,Vito von Gert,Happy New Year 2022 - Continuous Dj Mix,3Vfg2j3uO0yp9fSJdEyJZk,0,7vUtfiKnNYL3Iw0Dpx0uGP,0,[],301
639,MUPP,vendetta!,5Sk39LuvdwuvL84jD01Dum,81,7B9Gg9epjQzfNGdxijFczG,63,"['drift phonk', 'hyperpop']",17808
640,Collin Patterson,Life Moves On - Pocket Watch Year 2022,6UzGCNKjgFjKI20ZY3wd0Z,0,3etbqn75OAXepqEq3x7VkC,0,[],113
641,Brent Faiyaz,SKIT: EGOMANIAC,5CzKkZL94UTH5URjomI0nF,62,3tlXnStJ1fFhdScmQeLpuG,82,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",2546329
642,Hollow Stage,"New Year, New Bree (pt.2) - 2022",42qHps7apeIKpDiOsKXlJ7,3,1rBDFymw4eUQrhyjTuhvhr,1,[],1074
643,Stray Kids,MANIAC,63irPUP3xB74fHdw1Aw9zR,81,2dIgFjalVxs4ThymZ67YCE,79,"['k-pop', 'k-pop boy group']",8591330
644,Antra Singh Priyanka,Le Liya 2022 Me Happy New Year,2iQQKRWEtf0TyiwMnw4FpB,0,1ddZZOn4qZRdqnmLuzPcKd,46,['bhojpuri pop'],15629
645,Maddie Zahm,You Might Not Like Her,1emUJfYrNiu2TuUsz8WiQf,73,5dtPlx7yKOo7KdZGyrfFIq,60,['alt z'],221974
646,Risketz,Dreams (1 Year Mix) - 2022 Remastered Version,2tmw5cWWtYAdT0DqikG7Yo,1,1hUdJNih2PYKP0OC8aBOgP,1,[],15
647,Drew Green,Good Ol' Man,106WZMD4t61E3WIBPtXTDK,71,7xZTozOYTK6YKaxcQxeBdP,55,['contemporary country'],25954
648,Namita Agrawal,Nachi Jibare Aaji Happy New Year 2022,7sDBldNRoaBj7OVAfUevRM,0,2NL2rRmP5HyBlFgVD9MgzJ,29,"['odia bhajan', 'odia pop']",8431
649,Zach Bryan,Quittin' Time,50Emgupm363qIrYBe20FR3,64,40ZNYROS4zLfyyBSs2PGe2,78,['oklahoma country'],502953
650,Son Sunghoon,A thousand years of love 2022 - Instrumental,2qmSJWU2jhYwTbY5hMe2Oa,0,3MYpkALaK0foI0Isa6PggZ,0,[],0
651,The Chainsmokers,High,0Dtv5iaqPWtftabQfjBvxh,77,69GGBxA162lTqCwzJG5jLp,80,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",19269724
652,Ivan Tanudjaja,Vision Sunday 2022: The Year Of Amen,7MdgJCwpr7x6VFecZHSe5I,0,2VNLelBXVCDm7ZKjzMvul9,1,[],530
653,Carrie Underwood,Ghost Story,2FGOg7uYBfnspkPOISXTFY,71,4xFUf1FHVy696Q1JQZMTRj,72,"['contemporary country', 'country', 'country dawn', 'country road', 'oklahoma country', 'post-teen pop']",5302069
654,Tanner Suthard,2022... The Year To Choose - Radio Edit,0jGb3YDu7LtmWsgQMwtD7p,0,4Q7vzB896MWuEj3okh19wM,0,[],6
655,Becky G,MAMIII,7FlQk2gJ6TBrHHiidvdR2O,82,4obzFoKoKRHIphyHzJ35G3,81,"['latin', 'latin viral pop', 'rap latina', 'reggaeton']",11839148
656,DJ Lion-45,Happy New Year 2022 X Loving U,3knFojMoQnWG5yXSKkX3Wz,0,6dXO3BT2jqdUJdaxQvalA5,0,[],0
657,Tate McRae,don't come back,3RhyHYnYxuGnP8njFlNxHq,77,45dkTj5sMRSjrmBSBeiHym,79,['pop'],2938060
658,The Even Years,Charter - 2022,4i2y5JSiQfaUhnwZRY77L3,0,2k0in1BAgggzEH7dcLHoCf,0,[],36
659,Nicki Minaj,Do We Have A Problem?,1PNs0uGru3TcrA94kpyGnc,73,0hCNtLu0JehylgoiP8L4Gh,84,"['dance pop', 'hip pop', 'pop', 'pop rap', 'queens hip hop']",25615216
660,Healing Vibes,Miracles Into Your Life New Year Meditation 2022,4RofFPQbFuawIbsL6ne8BT,0,3x0qPwE64fzUY6bWT03POa,2,[],16
661,42 Dugg,Thump Shit,5tLdDm1cVYAH2kk7TyjmdW,71,45gHcnDnMC15sgx3VL7ROG,73,"['detroit trap', 'rap', 'southern hip hop', 'trap']",685671
662,Maly Master Noise,Masters of Hardcore 2022 (25 Years Celebrate) - Remix,7DDrtakSas36h5qFSUHXlY,0,6XA7PkyaZQnMpwW0X9la4l,0,[],2
663,Calvin Harris,New Money (with 21 Savage),5ycvEFxPeQqqkdOUgWhrJl,76,7CajNmpbOovFoOoasH2HaY,85,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",22886564
664,Dhanraj Saurya,Naya Saal Ki Badhe - Happy New Year 2022,6M10oSeDrAJfAwYaJsecQN,8,5GTy5bSjQPeh6SUjy6YMdQ,8,['pahadi pop'],165
665,Machine Gun Kelly,ay! (feat. Lil Wayne),1T4tQ4SSagbhAKpvcWg035,73,6TIYQ3jFPwQSRmorSezPxX,82,['ohio hip hop'],4708932
666,He Told Me To,"Year Of Exhaustion - Live At Soundation Studio, 2022",6N2YmwsUBZ8H1uRqW4hvpv,0,3heCjrhPANG9RVlnDHBrb4,11,[],332
667,Ed Sheeran,2step (feat. Lil Baby),2UN0lp72LAusrXi8LLVomt,81,6eUKZXaKkcviH0Ku9w2n3V,90,"['pop', 'uk pop']",100034551
668,Dean Warren,Best Years of my Life - 2022 Remastered Version,2y4rP6PQ93fpXbfaOgAuoH,0,35j6rrdkLDYxdgg9lReNYx,0,[],17
669,Pooh Shiesty,Certified (feat. Gunna),31xA2Iti4kb3aMiX75e8Y5,72,5F1aAS1duwlzExnPs3l2Xe,71,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",923097
670,David Epperson,Too Many Years (2022 Remaster) [Too Few Tears],2gI32ZcoWSf2LP6rtS5ysC,0,6ElAFtV3Rm8FdYtwCKUwpt,0,[],4
671,Priscilla Block,My Bar,3rvEUrjnl3eXXmKiKLkzRN,70,6BpvASijzSWj7gnZD4Dvf1,58,"['contemporary country', 'country', 'country pop']",67659
672,Anthony Phillips,Seven Long Years - (1976 Instrumental Mix) [2022 Remaster],5vmvF4zNqr4l92LPKK9RBL,1,6VWHWGvsfZm3cOsRCOqwq6,28,"['art rock', 'neo-progressive', 'progressive rock', 'symphonic rock']",24351
673,Ian Munsick,Long Live Cowgirls (with Cody Johnson),16LGRLfaVIC5rT2ZvLk0gd,70,7HjGPPtdNuHcK8crc7iNkn,61,"['contemporary country', 'wyoming roots']",88468
674,Aokihiroshi,"24.7 light years - Live at GTHstudio, Tokyo, 2022",0tylZM0xDMZJOMn3xUs9lu,0,4u8luQa2R4tdSd7B6Vmc2N,0,[],0
675,Christian Nodal,Ya No Somos Ni Seremos,0UXlu64mDLvfzR8IXMz06J,84,0XwVARXT135rw8lyw1EeWP,81,"['mariachi', 'musica mexicana', 'nueva musica mexicana', 'ranchera']",11478747
676,Maria Marachowska,Years 8.04.2022 - Live,6baQSIXZupWLpW9NCpa8aY,0,5LbaS5z7h7l5joiVBzfsfH,0,[],23
677,Conan Gray,Memories,5UXJzLFdBn6u9FJTCnoHrH,76,4Uc8Dsxct0oMqx0P6i60ea,81,"['bedroom pop', 'pop']",6048244
678,The Even Years,Burnt Edges - 2022,5xbqKnGfY0RLDgzgD2kGVY,1,2k0in1BAgggzEH7dcLHoCf,0,[],36
679,Future,LOVE YOU BETTER,4XJRpBOG0bU3Nxnvam3FnC,72,1RyvyyTE3xzB2ZywiAwp0i,87,"['atl hip hop', 'rap', 'southern hip hop', 'trap']",11862509
680,Marc Lowe,"Five Years - Live at Mori Park, April 23, 2022",6W70ntMylqPCVI7N2vcYHt,0,2aMATEO7nyZF9u2j5mNmI1,0,[],41
681,Brent Faiyaz,SKIT: OBLIVION,22jAmKDaMk6QGo2es1ogZ0,60,3tlXnStJ1fFhdScmQeLpuG,82,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",2546329
682,Rebok,The year of the Lord (Overture) - 2022 Remastered Version,6L2xeO3hUnkTkQIgFH3qxq,0,0rEHdXnYXBDUvI5UghSW0r,0,[],3
683,Porter Robinson,Everything Goes On,3WBRfkOozHEsG0hbrBzwlm,76,3dz0NnIZhtKKeXZxLOxCam,64,"['complextro', 'edm', 'future bass', 'melodic dubstep', 'progressive electro house']",1006471
684,New Years Party Buddha Dj Café,2022 Countdown,54V6KBbAv90qXWZKTg2HZe,0,3NAQpSULzbKRWeEKcrlvQ6,0,[],74
685,BIA,LONDON (feat. J. Cole),5vhrsx08dHh2QcVh1Rsiwt,74,6veh5zbFpm31XsPdjBgPER,68,"['pop', 'pop rap', 'r&b', 'rap latina', 'trap queen']",350809
686,Edwin Maduro,It Ain't Love (2022) [30 Year Anniversary Re-Master],5tOPGyrcL9rnOkPFNwUqSC,0,17MZSguPMYqHSQ6lY5ewEk,0,[],1
687,Ed Sheeran,2step,0mt5FAO3VaKTpgTY3t5o7G,1,6eUKZXaKkcviH0Ku9w2n3V,90,"['pop', 'uk pop']",100034551
688,Raman Ji Yadav,Happy New Year 2022 Naya Sal Me Gal Gorai,6l2LlsESrnv48XLyv0eRSy,0,1xZUPZs4vdqampQ9RSrE07,0,[],0
689,Ed Sheeran,Shivers,0nCzs1W2co7VMDLAftByji,2,6eUKZXaKkcviH0Ku9w2n3V,90,"['pop', 'uk pop']",100034551
690,Rakesh Majumder,Dj Remix Music | Happy New Year 2022 New Music - Remix,13Iz19icmBwoSSrfNJKQPA,0,4AajGfe3043BSExxY2539x,0,[],9
691,Ed Sheeran,2step,0CndJKm8MgOOpjnMOzM58l,2,6eUKZXaKkcviH0Ku9w2n3V,90,"['pop', 'uk pop']",100034551
692,DJ Night Children,Happy New Year 2022 X Joget Ikan Hiu Walading - Remix,1yMocpB1XYRBJy7j7RcI1F,0,1YjlJS290hh73kmJO5Xibu,8,[],115
693,Ed Sheeran,2step,1vdzv28pU8ZZoAgnbJEzQs,0,6eUKZXaKkcviH0Ku9w2n3V,90,"['pop', 'uk pop']",100034551
694,DJ X-Change,New Years Eve Ultimate Countdown 2022 - Female Cheerleader NYE Hype,6EOG0CCeZOuDbIEE9SIVtu,0,0dsqKMKvFtwNSWPNmLhV5z,0,[],1
695,Ed Sheeran,Shivers,6J43sG4bdPcPxJYnva6cSL,0,6eUKZXaKkcviH0Ku9w2n3V,90,"['pop', 'uk pop']",100034551
696,214 Deuce,2022,5BRup5ZwKy991u74wPY33p,0,6U9EbCuP72b4i35mFgmmui,0,[],10
697,Ed Sheeran,Shivers,6Z0m4krjiVvhwmySueGyOD,1,6eUKZXaKkcviH0Ku9w2n3V,90,"['pop', 'uk pop']",100034551
698,ALG Blazer,2022,1SunlslLu0uOdqFbi064Y4,0,4f59uTqIfh4Uxv6Cl2XPli,0,[],10
699,Ed Sheeran,Shivers,1ZyjYJmIUBZoYS9D45erG4,3,6eUKZXaKkcviH0Ku9w2n3V,90,"['pop', 'uk pop']",100034551
700,ALG Blazer,2022,4SW4rU9zNI68WMVl4qvT9k,0,4f59uTqIfh4Uxv6Cl2XPli,0,[],10
701,Ed Sheeran,2step,4RJQYrRIkB8rrAN7dM5QiM,1,6eUKZXaKkcviH0Ku9w2n3V,90,"['pop', 'uk pop']",100034551
702,Jthegorilla,2022,6LHEBFWrFVjMa2mWBaDyqP,0,3nuZNBMGox3U8mo7ANXSKn,3,[],64
703,Ed Sheeran,2step,1GELWoizGVyrU68KbngKgI,1,6eUKZXaKkcviH0Ku9w2n3V,90,"['pop', 'uk pop']",100034551
704,Woo York,2022,7cro5M4VydUuVwKVQIGNYl,0,3F4cmqlG4wCV3aEZlHHO8p,32,"['deep techno', 'melodic techno', 'ukrainian electronic', 'ukrainian experimental']",22091
705,Ed Sheeran,The Joker and the Queen,6m86rURN2cLA3oPqrVPKrA,0,6eUKZXaKkcviH0Ku9w2n3V,90,"['pop', 'uk pop']",100034551
706,Yung Gawd,2022,78XZA4YyvAgXz30Uw840km,0,6ciSCItgl3a7QfHO0jGMCb,0,[],6
707,Ed Sheeran,Shivers,3ZjBIezBHOpACbrPLJ8phv,0,6eUKZXaKkcviH0Ku9w2n3V,90,"['pop', 'uk pop']",100034551
708,Bando,2022,6p5quGVXwrLG8YEfNzGmMH,0,4VhzL8nEwDNOC2SIhK1UmG,4,[],147
709,Ed Sheeran,2step,5vL1bXzrGRO636iTFNYxIN,1,6eUKZXaKkcviH0Ku9w2n3V,90,"['pop', 'uk pop']",100034551
710,Khushboo Uttam,Loverwa De Diya Dhokha Naya Sal Mein - 2022 Happy New Year,7hiSu35eJGLP03e9qNUdwa,0,4hnAO3SNVHXQ9vptTAtGCE,20,[],166
711,Ed Sheeran,Sing,5YsqdKKBgyeGBUebwGMRWG,1,6eUKZXaKkcviH0Ku9w2n3V,90,"['pop', 'uk pop']",100034551
712,SwitLER,Trap 2022,6v06IIChm7E6MZu8RgfS02,0,5vm0Hv5gmtur3pqrpXDsjJ,0,[],1
713,Post Malone,Waiting For Never,753lkDSNs2u188xbl8Vrnx,75,246dkjvS1zLTtiykXe5h60,89,"['dfw rap', 'melodic rap', 'rap']",37561583
714,Sex Music Zone,Synthwave 2022,0iN8p7VxvqpdbGHjQ4RCzA,0,60nltUnKJLXvXus3cvo36s,41,['erotica'],19190
715,Chris Brown,Petty,0crGQ19YYzGgFYLSw0UdrG,67,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
716,Professori,Night 2022,2CcOp4tZAOyMctbALWZbxR,0,1FiNtcxXqKV5pEVynzbglv,23,[],128
717,Joey Valence,Punk Tactics,2KBYPTSTHjYYOPACrFTkPy,75,6BkiL5nhcwWK6JqWbBjNgu,59,[],130280
718,Professori,Children 2022,4S5vCQei4LfMiOs3zz83k4,0,1FiNtcxXqKV5pEVynzbglv,23,[],128
719,j-hope,Arson,2QWEMqQMJR1KDf6hDjJOs6,82,0b1sIQumIAsNbqAoIClSpy,77,"['k-pop', 'k-rap']",11183928
720,Professori,Children 2022,14rIuV6tVxl4BoxElWK5OX,0,1FiNtcxXqKV5pEVynzbglv,23,[],128
721,Marca MP,Ya acabó - Con Becky G,0OPiOIAyw2FUjKm8PXBGhq,77,44mEtidu0VdRkIqO4IbkNa,72,"['corridos tumbados', 'nueva musica mexicana', 'sierreno']",1282047
722,1Alone1000Strong,Today (2022),4lrGmWuxDeXV5xpdNMUbsF,0,7KHsfaQgTscpw4sooR7pSb,0,[],3
723,SZA,2AM,3vZGtceCbJVh5aDT4XhE0p,72,7tYKF4w9nC0nq9CsPZTHyP,81,"['pop', 'r&b']",8087145
724,Professori,Night 2022,4lO5Pvv6GJOcgB6syGWMQp,0,1FiNtcxXqKV5pEVynzbglv,23,[],128
725,Future,712PM,3FSwpQ9dBZBeBV6UdYHI2R,72,1RyvyyTE3xzB2ZywiAwp0i,87,"['atl hip hop', 'rap', 'southern hip hop', 'trap']",11862509
726,Sexy Chillout Music Cafe,#Chillwave 2022,6bO3sSS3PCRZQMX0Vbtm1a,0,2jkyh2kcKXdYCHyaQWdmjI,33,['erotica'],6567
727,Steve Lacy,Sunshine (feat. Fousheé),2FPmvXIMpjgzJQbUeJo8Iv,68,57vWImR43h4CaDao012Ofp,79,['afrofuturism'],1529669
728,DJ Night Children,Happy New Year 2022 X DJ Joget Ma Chi Nya Kukuwa - Remix,0KmRxm6io6aPBGUKyUSYgM,2,1YjlJS290hh73kmJO5Xibu,8,[],115
729,Steve Lacy,Give You the World,0J119Oas2ox6JTTHUGZxHN,68,57vWImR43h4CaDao012Ofp,79,['afrofuturism'],1529669
730,Duo Finlandia,Dans (2022 Version),3OvzsImaRqKOKXifXmx1uR,0,3tGeEqQulyURdHcOEDs9ve,2,[],185
731,Lil Uzi Vert,Space Cadet,0hRStjEfDhCLQ1F0gCefOQ,0,4O15NlyKLIASxsJ0PrXPfz,84,"['melodic rap', 'philly rap', 'rap', 'trap']",13581036
732,William Right,Saturday Night (2022),3xuwLpKdPz1K48V7AoT2vx,0,3Wl6qdCzW54kOmCrdJQpOr,0,[],5
733,Zach Bryan,Sun to Me,1SjsVdSXpwm1kTdYEHoPIT,70,40ZNYROS4zLfyyBSs2PGe2,78,['oklahoma country'],502953
734,Duo Finlandia,Oria (2022 Version),0m0Oaa6PXRccSuPOdfZWSJ,0,3tGeEqQulyURdHcOEDs9ve,2,[],185
735,Conan Gray,Movies,6FH6fmlh9DbvssuEQyQEVd,75,4Uc8Dsxct0oMqx0P6i60ea,81,"['bedroom pop', 'pop']",6048244
736,William Right,Going Home (2022),2d5UjHjHX2hk7fjFh63emq,0,3Wl6qdCzW54kOmCrdJQpOr,0,[],5
737,Kygo,Dancing Feet (feat. DNCE),4RAR8g8fZNB106ezUurnE0,81,23fqKkggKUBHNkbKtXEls4,80,"['edm', 'pop', 'pop dance', 'tropical house']",8092096
738,Duo Finlandia,Nandhara (2022 Version),3AS9jBcbsBFWuzocUFmWOX,0,3tGeEqQulyURdHcOEDs9ve,2,[],185
739,Maren Morris,Good Friends,5HVc3YeNKDFomPhXBKE90U,70,6WY7D3jk8zTrHtmkqqo5GI,72,"['contemporary country', 'country', 'texas country']",668646
740,William Right,God's Wonderland (2022),3phmMLcoCoyS3SfWGcCBmo,0,3Wl6qdCzW54kOmCrdJQpOr,0,[],5
741,anees,sun and moon,769Ld8demNhMgVLAQcjTDn,80,2HPqVfdPh9JkBSlFG5hK6h,63,[],259013
742,Duo Finlandia,Saya (2022 Version),3rrJqefiMAuFRJKY7rtNGx,0,3tGeEqQulyURdHcOEDs9ve,2,[],185
743,Brent Faiyaz,SKIT: WAKE UP CALL,7wXAOi3cCW0jUaL7Vvksqq,59,3tlXnStJ1fFhdScmQeLpuG,82,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",2546329
744,William Right,The Duel (2022),6yL1rqGAbybZuR24UKm2S2,0,3Wl6qdCzW54kOmCrdJQpOr,0,[],5
745,LE SSERAFIM,FEARLESS,296nXCOv97WJNRWzIBQnoj,84,4SpbR6yFEvexJuaBpgAU5p,68,['k-pop'],376447
746,Sex Music Zone,Mellow Disco 2022,172TcvFzNClURPK7XJGL4R,0,60nltUnKJLXvXus3cvo36s,41,['erotica'],19190
747,Ethan Bortnick,engravings,4u5CfuAGAHNYDIHSSW7BiY,74,0LyP0Zn0mXLb65AgGOS6EY,58,[],180287
748,Bella Element,Years and Years,0ZuC3jETtQphELPLhqjwnv,0,7rfiqPVUsvgKBl622Pd4Ui,24,[],469
749,Chris Jonex,Deja Que Tus Manos,1ONKgvfAhcbgHp4AKWAidI,78,3tLXPx5dsnZtsodGSf6t8E,60,[],4552
750,Swashii,Progress - Remastered 2022,3pbTf8FL1vHlMotL0Pp38V,9,1w5U7Fy1uo7eVg16s0egB9,16,[],195
751,Steve Lacy,Amber,5Z4EEIaSzeRmYze3W47S1k,67,57vWImR43h4CaDao012Ofp,79,['afrofuturism'],1529669
752,Time Shard,Metamind - 2022 Remaster,3YPlGiPnGVByINMVMs38Al,0,18sev6eocvAAZnSv4Sk9B8,1,[],316
753,Hailey Whitters,Everything She Ain’t,3zAOcNGOFq5Q1OsN0tcxA0,70,4e9TBaTlI3LVQz3tkTYC0I,56,"['contemporary country', 'country pop']",28779
754,Sexy Chillout Music Cafe,#Deep House 2022,6PrvZt9xnNA5ZG3dr8TP6Z,0,2jkyh2kcKXdYCHyaQWdmjI,33,['erotica'],6567
755,SEVENTEEN,HOT,6I2tqFhk8tq69iursYxuxd,81,7nqOGRxlXj7N2JYbgNEjYH,77,"['k-pop', 'k-pop boy group']",7128986
756,Time Shard,Zero - 2022 Remaster,7AL6CYD9vq95J6sInrXubl,0,18sev6eocvAAZnSv4Sk9B8,1,[],316
757,Steve Lacy,Cody Freestyle,2kk2trjT2JXhEHtCnz9FWA,68,57vWImR43h4CaDao012Ofp,79,['afrofuturism'],1529669
758,Time Shard,Oracle - 2022 Remaster,3f78pdhlYlS8DTxO36Zcg9,0,18sev6eocvAAZnSv4Sk9B8,1,[],316
759,Brent Faiyaz,ROLE MODEL,2cfgZge1AdyJLojrXchgTb,60,3tlXnStJ1fFhdScmQeLpuG,82,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",2546329
760,K.H. Gorman,6:00 on a rainy Monday in late November of the year 2022,24oj0VevUrCn6QCeL7k9gl,0,17DgYnMlWQOUangOk6qvmA,0,[],9
761,Kid Cudi,Do What I Want,62tDpymKVSXEu0W3d4AMr9,72,0fA0VVWsXO9YnASrzqfmYu,81,"['hip hop', 'ohio hip hop', 'rap']",5941442
762,Martin-es,Volando - 2022 Remaster,2JhPpFTalJLNmur6koXg6f,0,1tGYMAudtXl7nBDr2cPX1S,0,[],100
763,Kendrick Lamar,We Cry Together,67XC51nlZncNpHmZ8rOU9a,74,2YZyLoL8N0Wb9xBt1NhZWg,89,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",20995897
764,Time Shard,Youniverse - 2022 Remaster,2dqh57SJGT10okAopVYI5K,0,18sev6eocvAAZnSv4Sk9B8,1,[],316
765,Lizzo,Grrrls,7Mto5DGHzHXzF1hpsMRtYK,73,56oDRnqbIiwx4mymNEv7dS,81,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']",4819110
766,Blu Music,New 2022 beats,07z4nm6MGj1FbDeqPvoV6x,0,05S5HsB6zae2iBxOiFOlYN,3,[],45
767,Ivan Cornejo,Está Dañado,0ciLo7Ntd7Gfc0rQRTgkSG,70,6PH3FLQAxtqYy46Zv08bpV,69,"['corridos tumbados', 'nueva musica mexicana']",340226
768,William Right,I Need You (2022),55y1ZPJSaZ0gwspyxgvqbv,0,3Wl6qdCzW54kOmCrdJQpOr,0,[],5
769,Riovaz,you're a parasite,2uMv1AvQhvXk4F3DAeABGg,70,1bhZt10yZVCJfp3HaNxJv8,62,['aesthetic rap'],70935
770,Piek,The Club 2022,1q1sZCHS8hLikiCViUmAy2,0,43nO5CZZAubCVReVSXGR13,33,"['deep tech house', 'spanish electronic']",1480
771,EMELINE,cinderella's dead,5MWXOo8DJwgODtPGaietNz,77,4S38gbKfKkEbty2YAIDIlV,60,['alt z'],201245
772,William Right,Saturday Night (Reprise 2022),45ZRM6DiNKun3TvlZ6eCnP,0,3Wl6qdCzW54kOmCrdJQpOr,0,[],5
773,Brent Faiyaz,ANGEL,6xDX0NsGvgqEUHdlrtjjqK,58,3tlXnStJ1fFhdScmQeLpuG,82,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",2546329
774,Edomite,Great Shark - 2022 mix,6JCr2tkVEczqNZDVZheNRp,0,6HeTFDUZ2yrEHffwP7AOy9,0,['minimal melodic techno'],10
775,BTS,Born Singer,1IthE5GNiRzFN5CVaCa445,82,3Nrfpe0tUJi4K4DXYWgMUX,92,"['k-pop', 'k-pop boy group']",52437874
776,"Beats,by,dizzy",2022 things to change,17I2GV2tBGBOQ9Ngnn3gNm,0,6jiHMTKVjGMlrkQ9syVFlP,2,[],13
777,Coja,Dodji Tati,0rIVkcGNthFUfVItd2vcyl,70,0zOR080lHwuJVyYUwboqYI,52,['turbo folk'],5356
778,William Right,Going Home (Duet 2022),41Jbbj4t5bNSaCPtV7sndW,0,3Wl6qdCzW54kOmCrdJQpOr,0,[],5
779,Brent Faiyaz,PRICE OF FAME,1RR29QADKP8ygptqTDdHSH,73,3tlXnStJ1fFhdScmQeLpuG,82,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",2546329
780,SARDONIC WITCHERY,Licantropia - 2022 Version,5h8YGRGJVgjeszhgpm8g7C,0,1LEW5LfexfIAf0rtRaFTf1,1,[],67
781,Justin Bieber,Ghost,10BXN8OJSSn5y2g6Ny6G4J,0,1uNFoZAHBGtllmzznpCI3s,90,"['canadian pop', 'pop']",63381638
782,Slichtnacht,Esclavo - 2022 Remastered Version,0rfZRBzCOuSeaDrgPjrh4z,0,6j6pNGRBSBntRtVE8MOMVD,0,[],22
783,Justin Bieber,Honest,1ilY6htCCNf0PhlF4S5tg4,0,1uNFoZAHBGtllmzznpCI3s,90,"['canadian pop', 'pop']",63381638
784,The Cherry Blues Project,Dawn - 2022 Mix,4CcNW49w3mcunLZmgGbKlN,0,2LGZDUWBTmKNHpQmmTWYrD,0,['argentine ambient'],59
785,Justin Bieber,Where You Go I Follow,30r2riXzp5elipNdxnKDbs,0,1uNFoZAHBGtllmzznpCI3s,90,"['canadian pop', 'pop']",63381638
786,Slichtnacht,Nergal - 2022 Remastered Version,6kQLlLrnmsbzy9Q2qvO8ZQ,0,6j6pNGRBSBntRtVE8MOMVD,0,[],22
787,Justin Bieber,Runaway Love - Kanye West Remix,0sl3IkPJoSj3h7aZJDdsZT,0,1uNFoZAHBGtllmzznpCI3s,90,"['canadian pop', 'pop']",63381638
788,Slichtnacht,Desolado - 2022 Remastered Version,4t6vgpsw0sMNEdbOXBdtPe,0,6j6pNGRBSBntRtVE8MOMVD,0,[],22
789,Justin Bieber,Purpose,6WF3slcEDlXVCaC9GxmXca,0,1uNFoZAHBGtllmzznpCI3s,90,"['canadian pop', 'pop']",63381638
790,Slichtnacht,Escape - 2022 Remastered Version,0fNnbYzqDUyjcZZ5lwR8rX,0,6j6pNGRBSBntRtVE8MOMVD,0,[],22
791,Justin Bieber,Habitual,4dks7rJiOHr02ys8Xgsg2U,0,1uNFoZAHBGtllmzznpCI3s,90,"['canadian pop', 'pop']",63381638
792,Slichtnacht,Instagirl - 2022 Remastered Version,0tY2pKuI3smlBB9qpOjyXY,0,6j6pNGRBSBntRtVE8MOMVD,0,[],22
793,Justin Bieber,Afraid To Say,2Qh1CWm3rnQlOzMEoHVU5x,0,1uNFoZAHBGtllmzznpCI3s,90,"['canadian pop', 'pop']",63381638
794,Slichtnacht,Grief - 2022 Remastered Version,6cGzSPDlWWtUSUzoihS2bv,0,6j6pNGRBSBntRtVE8MOMVD,0,[],22
795,Justin Bieber,Ghost,0FJY7Rkvlo9Lf8HAWsoPNL,0,1uNFoZAHBGtllmzznpCI3s,90,"['canadian pop', 'pop']",63381638
796,Eliseu Carvalho,Who's There? 2022,7jo3pXENgnt8zXXCQm2Om5,0,3HJUwIclyUvaoseNb3BlEA,0,[],30
797,King Von,Don't Play That,6BczFLHW9aIf9aWn5NFuNL,71,6QtgPSJPSzcnn7dPZ4VINp,74,['chicago rap'],2122920
798,Eliseu Carvalho,Krafty Days 2022,18IzyQBkLl4qMZj7Pkm4u3,0,3HJUwIclyUvaoseNb3BlEA,0,[],30
799,Chris Brown,Psychic,64pUytZWfCpeeMBN0XAadF,75,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
