,Unnamed: 0,artist_name,track_name,track_id,track_popularity,artist_id,artist_popularity,artist_genres,artist_followers,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,album_image,preview_url
24,24,Lizzo,About Damn Time,1PckUlxKqWQs3RlWXVBLw3,95,56oDRnqbIiwx4mymNEv7dS,81,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']",4819110,0.836,0.743,-6.305,0.0656,0.0995,0.0,0.335,0.722,108.966,1PckUlxKqWQs3RlWXVBLw3,191822,4,https://i.scdn.co/image/ab67616d0000b273b817e721691aff3d67f26c04,https://p.scdn.co/mp3-preview/1e881f08e10f2f8dbac20185389fdacb1ea42342?cid=2763bb5284cd4f7cbb19087c145dca6f
25,25,Mausam Raj Gupta,Happy New Year 2022 Song,1lTRbPKUMoeD0tHGdwQCaF,0,61f7c2u1PSqWLRe4eeEsQN,0,[],0,0.691,0.935,-2.545,0.349,0.389,0.0,0.496,0.652,130.035,1lTRbPKUMoeD0tHGdwQCaF,269607,4,https://i.scdn.co/image/ab67616d0000b273889d4478ebc1c2a620a52986,https://p.scdn.co/mp3-preview/498df6a0ec37288e9e6ba511e3a0964d04ddaa0c?cid=2763bb5284cd4f7cbb19087c145dca6f
26,26,Kesha,TiK ToK,0HPD5WQqrq7wPWR7P7Dw1i,81,6LqNN22kT3074XbTVUrhzX,76,"['dance pop', 'electropop', 'pop', 'post-teen pop']",7353074,0.755,0.837,-2.718,0.142,0.0991,0.0,0.289,0.714,120.028,0HPD5WQqrq7wPWR7P7Dw1i,199693,4,https://i.scdn.co/image/ab67616d0000b2737a6339d6ddfd579f77559b3c,https://p.scdn.co/mp3-preview/61ea5def239730cb0e68ac44f114239369a31a84?cid=2763bb5284cd4f7cbb19087c145dca6f
27,27,MEDUZA,Lose Control,59yeBiuPekqUhkuOj96Wc8,1,0xRXCcSX89eobfrshSVdyu,72,"['edm', 'pop', 'pop dance', 'pop house', 'tropical house']",537519,0.597,0.527,-8.658,0.0412,0.127,0.0,0.14,0.535,123.946,59yeBiuPekqUhkuOj96Wc8,168387,4,https://i.scdn.co/image/ab67616d0000b273bfc0cf223d56aa0b7a0a6aa3,
28,28,Future,WAIT FOR U (feat. Drake & Tems),59nOXPmaKlBfGMDeOVGrIK,90,1RyvyyTE3xzB2ZywiAwp0i,87,"['atl hip hop', 'rap', 'southern hip hop', 'trap']",11862509,0.463,0.642,-4.474,0.34,0.314,0.0,0.0686,0.339,83.389,59nOXPmaKlBfGMDeOVGrIK,189893,4,https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214,https://p.scdn.co/mp3-preview/a225651eb324272ab25dbf3b757db8d6420b0f4a?cid=2763bb5284cd4f7cbb19087c145dca6f
29,29,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),37BZB0z9T8Xu7U3e65qxFy,85,1Xyo4u8uXC1ZmMpatF05PJ,92,"['canadian contemporary r&b', 'canadian pop', 'pop']",47250393,0.65,0.825,-4.645,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,37BZB0z9T8Xu7U3e65qxFy,191014,4,https://i.scdn.co/image/ab67616d0000b273c6af5ffa661a365b77df6ef6,
30,30,Moneybagg Yo,Wockesha (with Lil Wayne & Ashanti) - Remix,6ZIR3HiLbpy5xPAShl2a7u,60,3tJoFztHeIJkJWMrx0td2f,77,"['hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",3009124,0.677,0.557,-9.498,0.472,0.114,0.0,0.137,0.797,84.926,6ZIR3HiLbpy5xPAShl2a7u,217881,4,https://i.scdn.co/image/ab67616d0000b2739187ca84680b5fe048fb66d0,
31,31,2002,Summer of 300 Years,5hhw7WkW1tJ5hFVEme6Mle,31,6zVSYiNDYelMzhMiZQJU7W,44,['new age'],24851,0.22,0.111,-20.323,0.0339,0.951,0.852,0.0995,0.0901,171.957,5hhw7WkW1tJ5hFVEme6Mle,326760,4,https://i.scdn.co/image/ab67616d0000b2736b9cdb0df6ba3563a40b6637,https://p.scdn.co/mp3-preview/0a87c2042c1623b4ffdf405730907fd0f5e3e8cd?cid=2763bb5284cd4f7cbb19087c145dca6f
32,32,Post Malone,I Like You (A Happier Song) (with Doja Cat),0O6u0VJ46W86TxN9wgyqDj,92,246dkjvS1zLTtiykXe5h60,89,"['dfw rap', 'melodic rap', 'rap']",37561583,0.733,0.67,-6.009,0.0751,0.121,0.0,0.121,0.472,100.964,0O6u0VJ46W86TxN9wgyqDj,192841,4,https://i.scdn.co/image/ab67616d0000b27334362676667a4322838ccc97,
33,33,MEDUZA,Piece Of Your Heart,1D5bgpjwcxnxnECQEn7m1z,0,0xRXCcSX89eobfrshSVdyu,72,"['edm', 'pop', 'pop dance', 'pop house', 'tropical house']",537519,0.677,0.744,-6.806,0.0296,0.0405,0.000153,0.074,0.631,124.077,1D5bgpjwcxnxnECQEn7m1z,152913,4,https://i.scdn.co/image/ab67616d0000b273bfc0cf223d56aa0b7a0a6aa3,
34,34,Jack Harlow,First Class,1rDQ4oMwGJI7B4tovsBOxc,92,2LIk90788K0zvyj2JJVwkJ,85,"['deep underground hip hop', 'kentucky hip hop', 'rap']",2366608,0.905,0.563,-6.135,0.102,0.0254,9.71e-06,0.113,0.324,106.998,1rDQ4oMwGJI7B4tovsBOxc,173948,4,https://i.scdn.co/image/ab67616d0000b2730fbbde391655703a7c8cdc79,https://p.scdn.co/mp3-preview/27913e771fb16c5439eb7e2bbc9cf62a8be09653?cid=2763bb5284cd4f7cbb19087c145dca6f
35,35,Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),0hquQWY3xvYqN4qtiquniF,91,5cj0lLjcoR7YOSnhnX0Po5,89,"['dance pop', 'pop']",20512274,0.801,0.601,-7.574,0.255,0.0777,3.23e-05,0.145,0.74,159.969,0hquQWY3xvYqN4qtiquniF,182907,4,https://i.scdn.co/image/ab67616d0000b27329e2914af6e83df7e963d365,https://p.scdn.co/mp3-preview/d82f00d7dae8f764475569afdfb88984456c9efd?cid=2763bb5284cd4f7cbb19087c145dca6f
36,36,Mary J. Blige,Family Affair,2HNvVE43C2cgqFht62Vqph,1,1XkoF8ryArs86LZvFOkbyr,70,"['dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",3214305,0.926,0.56,-2.238,0.048,0.18,5.39e-05,0.0804,0.974,92.916,2HNvVE43C2cgqFht62Vqph,267960,4,https://i.scdn.co/image/ab67616d0000b273bfc0cf223d56aa0b7a0a6aa3,
37,37,Bad Bunny,Moscow Mule,6Xom58OOXk2SoU711L2IXO,96,4q3ewBCX7sLwd24euuV69X,100,"['latin', 'reggaeton', 'trap latino']",51753134,0.804,0.674,-5.453,0.0333,0.294,1.18e-06,0.115,0.292,99.968,6Xom58OOXk2SoU711L2IXO,245940,4,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,https://p.scdn.co/mp3-preview/585736d2d4dba1eef13b6d63c54dd4c16a3275fb?cid=2763bb5284cd4f7cbb19087c145dca6f
38,38,Fabio Bevere,YEAR 2022,7niIWQiDqvFvyNtRJBgjIg,0,68W1fdGGWS3rlCiWaxL9RG,0,[],29,0.809,0.548,-10.46,0.113,0.564,0.844,0.0964,0.104,120.003,7niIWQiDqvFvyNtRJBgjIg,308000,4,https://i.scdn.co/image/ab67616d0000b27374cd81dbd10d614b94d56129,https://p.scdn.co/mp3-preview/21bbbd251234845cc4d88665c231968329b1e2da?cid=2763bb5284cd4f7cbb19087c145dca6f
39,39,Bad Bunny,Ojitos Lindos,3k3NWokhRRkEPhCzPmV8TW,98,4q3ewBCX7sLwd24euuV69X,100,"['latin', 'reggaeton', 'trap latino']",51753134,0.647,0.686,-5.745,0.0413,0.08,1.34e-06,0.528,0.268,79.928,3k3NWokhRRkEPhCzPmV8TW,258299,4,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,https://p.scdn.co/mp3-preview/3cd0d6fb21cdca047df503d9df5bd617c08c04d8?cid=2763bb5284cd4f7cbb19087c145dca6f
40,40,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,2AklTah8huTcBtPGU3Tu5L,0,2KsP6tYLJlTBvSUxnwlVWa,69,"['dance pop', 'edm', 'pop', 'pop rap']",1274674,0.671,0.806,-5.198,0.0889,0.0305,1.2e-05,0.298,0.646,104.39,2AklTah8huTcBtPGU3Tu5L,202440,4,https://i.scdn.co/image/ab67616d0000b273bfc0cf223d56aa0b7a0a6aa3,
41,41,Bad Bunny,Efecto,5Eax0qFko2dh7Rl2lYs3bx,97,4q3ewBCX7sLwd24euuV69X,100,"['latin', 'reggaeton', 'trap latino']",51753134,0.801,0.475,-8.797,0.0516,0.141,1.73e-05,0.0639,0.234,98.047,5Eax0qFko2dh7Rl2lYs3bx,213061,4,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,https://p.scdn.co/mp3-preview/10a488c0e8056119b63f2d51e6507a6c1ac4235b?cid=2763bb5284cd4f7cbb19087c145dca6f
42,42,ACRAZE,Do It To It,2dPeFO5SPM4WewrtyxxuwL,0,4pnp4w9g30yLfVIAFnZMRd,69,[],68681,0.854,0.806,-8.262,0.0886,0.0209,0.0542,0.0703,0.637,124.927,2dPeFO5SPM4WewrtyxxuwL,157890,4,https://i.scdn.co/image/ab67616d0000b273bfc0cf223d56aa0b7a0a6aa3,
43,43,Morgan Wallen,You Proof,5uU1uuyaUIBOiiUSQG7Wl3,84,4oUHIQIBe0LHzYfvXNW4QM,83,['contemporary country'],3668194,0.731,0.85,-4.913,0.0336,0.252,0.0,0.605,0.644,119.706,5uU1uuyaUIBOiiUSQG7Wl3,157478,4,https://i.scdn.co/image/ab67616d0000b273c4680d109471da6809bbc79f,
44,44,Spice Girls,Wannabe,36mtwkNhdENT8UDqOIZAb7,0,0uq5PttqEjj3IH1bzwcrXF,67,"['dance pop', 'europop', 'girl group', 'pop']",2815473,0.768,0.864,-6.149,0.0324,0.101,0.0,0.162,0.891,110.009,36mtwkNhdENT8UDqOIZAb7,173027,4,https://i.scdn.co/image/ab67616d0000b273bfc0cf223d56aa0b7a0a6aa3,
45,45,Bad Bunny,Party,4tYFy8ALRjIZvnvSLw5lxN,94,4q3ewBCX7sLwd24euuV69X,100,"['latin', 'reggaeton', 'trap latino']",51753134,0.829,0.799,-5.389,0.0897,0.0151,0.000543,0.242,0.471,97.013,4tYFy8ALRjIZvnvSLw5lxN,227629,4,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,https://p.scdn.co/mp3-preview/4982ab22ba534ab700ddc1f2f9ac143baaad7e24?cid=2763bb5284cd4f7cbb19087c145dca6f
46,46,Smash Mouth,All Star,594T8WGti1SFxj7nA0bf0h,0,2iEvnFsWxR0Syqu2JNopAd,65,"['alternative rock', 'pop rock']",874068,0.731,0.867,-5.881,0.032,0.0394,0.0,0.0861,0.776,104.02,594T8WGti1SFxj7nA0bf0h,200373,4,https://i.scdn.co/image/ab67616d0000b273bfc0cf223d56aa0b7a0a6aa3,
47,47,Bad Bunny,Después de la Playa,1dm6z1fWB0cErMszU25dy2,92,4q3ewBCX7sLwd24euuV69X,100,"['latin', 'reggaeton', 'trap latino']",51753134,0.564,0.903,-3.221,0.307,0.356,0.0,0.175,0.607,78.293,1dm6z1fWB0cErMszU25dy2,230400,4,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,https://p.scdn.co/mp3-preview/9dddf0cfb0bd4f88b4ec64bf547cd66e569fbf96?cid=2763bb5284cd4f7cbb19087c145dca6f
48,48,twocolors,Lovefool,26AXFaooZfNBmEfFLH0i1p,0,7ACEUD7UsmmXrnj4OLt8f9,62,"['covertronica', 'dance pop', 'edm', 'electro house', 'pop dance', 'pop edm', 'tropical house']",50891,0.693,0.767,-6.822,0.0544,0.0255,4.5e-06,0.158,0.204,123.014,26AXFaooZfNBmEfFLH0i1p,190733,4,https://i.scdn.co/image/ab67616d0000b273bfc0cf223d56aa0b7a0a6aa3,
49,49,Harry Styles,As It Was,4Dvkj6JhhA12EX05fT7y2e,94,6KImCVD70vtIoJWnq6nGn3,92,['pop'],22093648,0.52,0.731,-5.338,0.0557,0.342,0.00101,0.311,0.662,173.93,4Dvkj6JhhA12EX05fT7y2e,167303,4,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,https://p.scdn.co/mp3-preview/f0c2adc40766cd8c1ec3f2bc6e1cc293a77ba684?cid=2763bb5284cd4f7cbb19087c145dca6f
50,50,The Supremes,You Can't Hurry Love,3rz3j6GgJToW32pPoK2ANL,0,57bUPid8xztkieZfS7OlEV,61,"['brill building pop', 'classic girl group', 'disco', 'funk', 'motown', 'quiet storm', 'soul']",1452282,0.709,0.692,-4.903,0.0338,0.199,0.0,0.106,0.624,96.624,3rz3j6GgJToW32pPoK2ANL,181787,4,https://i.scdn.co/image/ab67616d0000b273bfc0cf223d56aa0b7a0a6aa3,
51,51,OneRepublic,I Ain't Worried,4h9wh7iOZ0GGn8QVp4RAOB,92,5Pwc4xIPtQLFEnJriah9YJ,83,"['dance pop', 'piano rock', 'pop', 'pop rock']",13975908,0.704,0.797,-5.927,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4h9wh7iOZ0GGn8QVp4RAOB,148486,4,https://i.scdn.co/image/ab67616d0000b273ec96e006b8bdfc582610ec13,
52,52,Rick James,Super Freak,3v4km1NkY4M8jZ7J4ohzHR,0,0FrpdcVlJQqibaz5HfBUrL,60,"['disco', 'funk', 'post-disco', 'quiet storm', 'soul', 'synth funk']",1006116,0.857,0.796,-6.866,0.0527,0.079,0.0,0.0503,0.944,132.528,3v4km1NkY4M8jZ7J4ohzHR,204600,4,https://i.scdn.co/image/ab67616d0000b273bfc0cf223d56aa0b7a0a6aa3,
53,53,Charlie Puth,Left and Right (Feat. Jung Kook of BTS),0mBP9X2gPCuapvpZ7TGDk3,95,6VuMaDnrHyPL1p4EHjYLi7,83,"['dance pop', 'pop', 'viral pop']",16782465,0.881,0.592,-4.898,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,0mBP9X2gPCuapvpZ7TGDk3,154487,4,https://i.scdn.co/image/ab67616d0000b2731c069c836dc6cd5b34c310fe,https://p.scdn.co/mp3-preview/7b872d741e9af03f02569b2f1f5b7e738c573d34?cid=2763bb5284cd4f7cbb19087c145dca6f
54,54,saturn,2022 my year fr,4u2gL1g6AgF2vlAURETOXi,31,42IAg1RgfyE8c66KZcSlSR,41,"['glitchcore', 'hyperpop']",30403,0.429,0.834,-6.61,0.261,0.0106,0.0,0.163,0.664,179.932,4u2gL1g6AgF2vlAURETOXi,110517,4,https://i.scdn.co/image/ab67616d0000b273354ce42d0fe0dab53ad68563,https://p.scdn.co/mp3-preview/b63762c402396d4afc21befa48a54d49fa78d49d?cid=2763bb5284cd4f7cbb19087c145dca6f
55,55,KAROL G,PROVENZA,7dSZ6zGTQx66c2GF91xCrb,95,790FomKkXshlbRYZFtlgla,86,"['latin', 'reggaeton', 'reggaeton colombiano']",26441754,0.87,0.516,-8.006,0.0541,0.656,0.00823,0.11,0.53,111.005,7dSZ6zGTQx66c2GF91xCrb,210200,4,https://i.scdn.co/image/ab67616d0000b273e70c454b8989f09d1e11ea92,
56,56,Driveways,Ten Years Later (2022),5HcV3YJu0u1PERen9uSV0T,30,4OuSiJSnuRsK0dTM0dtm1R,45,"['anthem emo', 'pop punk']",24509,0.494,0.939,-3.608,0.0354,0.000768,0.0,0.118,0.645,140.992,5HcV3YJu0u1PERen9uSV0T,189149,4,https://i.scdn.co/image/ab67616d0000b273118d3c7d08b208605ed6eb63,https://p.scdn.co/mp3-preview/b59365c673d53d4a319810e7516401d582459c73?cid=2763bb5284cd4f7cbb19087c145dca6f
57,57,Beyoncé,BREAK MY SOUL,2KukL7UlQ8TdvpaA7bY3ZJ,91,6vWDO969PvNqNYHIOW5v0m,83,"['dance pop', 'pop', 'r&b']",31761572,0.687,0.887,-5.04,0.0826,0.0575,2.21e-06,0.27,0.853,114.941,2KukL7UlQ8TdvpaA7bY3ZJ,278282,4,https://i.scdn.co/image/ab67616d0000b273ef5c4d1b49aa500905423be3,https://p.scdn.co/mp3-preview/01142b6aaade6650b398d6b7f727d1178bdc90b1?cid=2763bb5284cd4f7cbb19087c145dca6f
58,58,Brook Benton,This Time of the Year (Remastered 2022),67miUQbUxLQipKWO7yfpLH,1,2ttm3uT0N1RN7vwKv1pQgh,46,"['brill building pop', 'rhythm and blues', 'soul']",56166,0.289,0.161,-16.482,0.033,0.798,0.000166,0.455,0.15,88.972,67miUQbUxLQipKWO7yfpLH,145201,5,https://i.scdn.co/image/ab67616d0000b273fff121faeed0c12375a000ee,https://p.scdn.co/mp3-preview/52bfa7b15c151acb3a4bc996f5981d85c278f924?cid=2763bb5284cd4f7cbb19087c145dca6f
59,59,Harry Styles,Music For a Sushi Restaurant,5LYMamLv12UPbemOaTPyeV,90,6KImCVD70vtIoJWnq6nGn3,92,['pop'],22093648,0.72,0.715,-4.652,0.04,0.258,0.0568,0.107,0.357,107.041,5LYMamLv12UPbemOaTPyeV,193813,4,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,https://p.scdn.co/mp3-preview/b362f060e5b9261aca193c58e694b1f097d2cd41?cid=2763bb5284cd4f7cbb19087c145dca6f
60,60,Norah Jones,Seven Years,3B26XqOpSrxKSPKWJCVlwF,33,2Kx7MNY7cI1ENniW7vT30N,69,"['contemporary vocal jazz', 'jazz pop', 'neo mellow']",2814817,0.592,0.193,-13.876,0.0334,0.955,0.00508,0.117,0.383,127.381,3B26XqOpSrxKSPKWJCVlwF,145414,4,https://i.scdn.co/image/ab67616d0000b273f029ff168b1abcfc766c8e8c,
61,61,Steve Lacy,Bad Habit,5CM4UuQ9Gnd6K2YyKGPMoK,85,57vWImR43h4CaDao012Ofp,79,['afrofuturism'],1529669,0.686,0.507,-7.097,0.0357,0.626,7.51e-05,0.383,0.69,168.955,5CM4UuQ9Gnd6K2YyKGPMoK,232115,4,https://i.scdn.co/image/ab67616d0000b2739904ecb0b1148a128bdd5e36,https://p.scdn.co/mp3-preview/103fa8ca028f3830dba0bee1896548975254618e?cid=2763bb5284cd4f7cbb19087c145dca6f
62,62,Driveways,Ten Years Later (2022),47TcNyFx6YGe7OKZHnOfFW,25,4OuSiJSnuRsK0dTM0dtm1R,45,"['anthem emo', 'pop punk']",24509,0.494,0.939,-3.608,0.0354,0.000768,0.0,0.118,0.645,140.992,47TcNyFx6YGe7OKZHnOfFW,189149,4,https://i.scdn.co/image/ab67616d0000b273598c7b58f268fcb76deed18b,https://p.scdn.co/mp3-preview/b59365c673d53d4a319810e7516401d582459c73?cid=2763bb5284cd4f7cbb19087c145dca6f
63,63,Bad Bunny,Tarot,41oY4WCTj5kccfesTVFnvN,94,4q3ewBCX7sLwd24euuV69X,100,"['latin', 'reggaeton', 'trap latino']",51753134,0.795,0.684,-3.971,0.0419,0.0225,0.0,0.658,0.419,114.011,41oY4WCTj5kccfesTVFnvN,237895,4,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,https://p.scdn.co/mp3-preview/db8db5f15768f239548f3499bdd12bfcc6ce063f?cid=2763bb5284cd4f7cbb19087c145dca6f
64,64,INMBeatz,New Year New Me,2lGrMaDv56BVIxNrgT5GY7,22,5KvQrDMPfkKOxoWLObhY10,24,[],35,0.726,0.371,-17.857,0.0722,0.021,0.664,0.114,0.0799,141.059,2lGrMaDv56BVIxNrgT5GY7,60966,4,https://i.scdn.co/image/ab67616d0000b273746f0a6aaad1378f339121e8,https://p.scdn.co/mp3-preview/b2793d220f46a82f2768897fe55b11e9d339807b?cid=2763bb5284cd4f7cbb19087c145dca6f
